src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.50,172.217.17.35,57198,80,6,2026-05-31 03:09:32,0.17647,6006.68668895563,62.33354111180371,39.666798889329634,22.666742222474078,7,4,661,399,249,66,94.42857142857143,63.2000387496652,193,66,99.75,53.93688441131913,249,66,96.36363636363636,60.05190592278214,3606.2314049586766,140,80,20,1,0.017647,0.063562,0.0,0.02692043337689793,0.17647000000000002,0.06364,0.0,0.02941166666666667,0.029479364617003234,0.124631,0.064046,0.0,0.041543666666666666,0.029409769469042467,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,96.36363636363636,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.42857142857143,99.75,0,7,4,661,399
192.168.10.50,192.168.10.1,56319,53,17,2026-05-31 03:09:32,0.0,0,0,0,0,2,0,176,0,88,88,88.0,0.0,0,0,0,0.0,88,88,88.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,0,0,2,0,176,0
192.168.10.50,192.168.10.1,57855,53,17,2026-05-31 03:09:32,0.0,0,0,0,0,2,0,160,0,80,80,80.0,0.0,0,0,0,0.0,80,80,80.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,2,0,160,0
192.168.10.50,172.66.0.218,44428,443,6,2026-05-31 03:09:32,0.247107,72033.57250098136,133.5453872209205,64.74927865256751,68.79610856835298,16,17,1816,15984,583,66,113.5,125.85259234517181,4230,66,940.2352941176471,1068.2011007743354,4230,66,539.3939393939394,875.3347044483921,766210.844811754,320,340,20,4,0.007722093750000001,0.050138,0.0,0.015583203263769647,0.247107,0.084977,0.0,0.0164738,0.025518672168172597,0.206369,0.065326,0.0,0.012898062499999998,0.021357931218486347,4,7,0,0,2,3,0,11,31,0,0,1.0625,539.3939393939394,64240,65535,0,0,0,0,0,0,0,0,0,0,11951.0,8.0,0,2602569.686411149825783972125,113.5,940.2352941176471,0,16,17,1816,15984
192.168.10.50,34.160.111.145,44610,443,6,2026-05-31 03:09:32,0.395059,18483.315150395258,86.06309437324552,43.03154718662276,43.03154718662276,17,17,1988,5314,583,66,116.94117647058823,120.16776047442777,1454,66,312.5882352941176,455.03549426177995,1454,66,214.76470588235293,346.8691954531639,120318.23875432524,340,340,20,7,0.01197148484848485,0.079698,0.0,0.024377300347859898,0.395059,0.116827,0.0,0.0246911875,0.03757010957067258,0.315335,0.079469,0.0,0.019708437500000002,0.028585100135316892,7,7,0,0,2,3,0,14,32,0,0,1.0,214.76470588235293,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.94117647058823,312.5882352941176,0,17,17,1988,5314
192.168.10.50,192.168.10.1,39529,53,17,2026-05-31 03:09:32,0.0,0,0,0,0,2,0,164,0,82,82,82.0,0.0,0,0,0,0.0,82,82,82.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,2,0,164,0
192.168.10.50,192.168.50.100,42544,53,17,2026-05-31 03:09:33,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,51672,53,17,2026-05-31 03:09:33,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,51581,53,17,2026-05-31 03:09:33,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,45365,53,17,2026-05-31 03:09:33,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,56181,53,17,2026-05-31 03:09:33,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,46910,53,17,2026-05-31 03:09:33,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,142.250.74.163,57835,443,17,2026-05-31 03:09:34,0.157357,82760.85588820325,127.09952528327307,57.19478637747288,69.90473890580019,9,11,7113,5910,1294,73,790.3333333333334,572.024086516954,1581,67,537.2727272727273,560.4378306141289,1581,67,651.15,579.5212053928657,335844.82749999996,180,220,20,9,0.008281947368421052,0.063462,0.0,0.014646647126556353,0.157357,0.082454,0.0,0.019669625,0.026466706066006308,0.086198,0.034049,1e-06,0.0086198,0.011265566402094482,0,0,0,0,0,0,0,0,0,0,0,1.2222222222222223,651.15,0,0,0,0,0,0,0,0,0,0,4136.0,4.0,4799.0,8.0,1072058.061171591498185588388,306039.1556660927236783368408,790.3333333333334,537.2727272727273,0,9,11,7113,5910
192.168.10.50,34.223.124.45,53176,80,6,2026-05-31 03:11:29,0.0,0,0,0,0,2,0,148,0,74,74,74.0,0.0,0,0,0,0.0,74,74,74.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,74.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,2,0,148,0
192.168.10.50,34.223.124.45,53164,80,6,2026-05-31 03:11:29,0.0,0,0,0,0,2,0,148,0,74,74,74.0,0.0,0,0,0,0.0,74,74,74.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,74.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,2,0,148,0
192.168.10.50,192.168.10.1,52197,53,17,2026-05-31 03:11:29,0.042966,6796.071312200345,69.82265046781177,46.548433645207844,23.274216822603922,2,1,184,108,92,92,92.0,0.0,108,108,108.0,0.0,108,92,97.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.021483,0.042966,0.0,0.021483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,97.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,108.0,0,2,1,184,108
192.168.10.50,192.168.10.1,32994,53,17,2026-05-31 03:11:29,0.000622,541800.6430868166,4823.151125401929,3215.434083601286,1607.717041800643,2,1,184,153,92,92,92.0,0.0,153,153,153.0,0.0,153,92,112.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.000311,0.000622,0.0,0.000311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,112.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,153.0,0,2,1,184,153
192.168.10.50,172.66.0.218,42022,443,6,2026-05-31 03:11:29,0.114246,153370.79635173222,253.8382087775502,131.29562522976735,122.54258354778285,15,14,1750,15772,583,66,116.66666666666667,129.36133717442613,4062,66,1126.5714285714287,1179.1495551749947,4062,66,604.2068965517242,966.7233095326795,934553.957193817,300,280,20,4,0.004080214285714285,0.043579,0.0,0.008897986121899168,0.114246,0.051769,0.0,0.008160428571428572,0.01350009335795384,0.102198,0.043579,0.0,0.007861384615384616,0.012882965476452056,4,7,0,0,2,3,0,11,27,0,0,0.9333333333333333,604.2068965517242,64240,65535,0,0,0,0,0,0,0,0,0,0,11947.0,8.0,0,2754669.126124048881715471524,116.66666666666667,1126.5714285714287,0,15,14,1750,15772
192.168.10.50,104.21.59.19,54382,443,6,2026-05-31 03:11:29,0.080038,456120.8425997651,637.1973312676479,312.3516329743372,324.8456982933107,25,26,2539,33968,583,66,101.56,103.80022350650312,4230,66,1306.4615384615386,1272.730294432746,4230,66,715.8235294117648,1092.6531966153843,1193891.008073818,500,520,20,6,0.00160076,0.014476,0.0,0.0032549149332048604,0.080038,0.014476,0.0,0.0033349166666666666,0.004499394754822277,0.07038,0.024312,0.0,0.0028152000000000003,0.0054780023804302976,6,11,0,0,2,3,0,17,49,0,0,1.04,715.8235294117648,64240,65535,0,0,0,0,0,0,0,0,0,0,28842.0,16.0,0,3762327.158883381163579441691,101.56,1306.4615384615386,0,25,26,2539,33968
192.168.10.50,146.190.62.39,36066,80,6,2026-05-31 03:11:29,0.509485,14465.587799444538,39.25532645710865,21.59042955140976,17.664896905698892,11,9,820,6550,144,66,74.54545454545455,22.174365364962373,1454,66,727.7777777777778,660.0932219985258,1454,66,368.5,549.5062783990735,301957.15,220,180,20,1,0.026815000000000005,0.170144,0.0,0.06144906154394531,0.509485,0.170182,0.0,0.050948499999999994,0.07733557125702248,0.339316,0.169013,0.0,0.042414499999999994,0.07265874572960918,1,3,0,0,2,3,0,4,18,0,0,0.8181818181818182,368.5,64240,65160,0,0,0,0,0,0,0,0,0,0,5948.0,5.0,0,3269928.532160527762506871908,74.54545454545455,727.7777777777778,0,11,9,820,6550
192.168.10.50,192.168.10.1,42884,53,17,2026-05-31 03:11:29,0.002111,155376.59876835623,1421.1274277593557,947.4182851729038,473.7091425864519,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0010555,0.002111,0.0,0.0010555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,172.67.167.151,37332,443,6,2026-05-31 03:11:29,0.220621,31198.29934593715,122.38182222000624,63.45724115111435,58.9245810688919,14,13,1763,5120,583,66,125.92857142857143,130.84749262607446,1514,66,393.84615384615387,523.0499088046873,1514,66,254.92592592592592,398.1484857879706,158522.21673525384,280,260,20,6,0.008485423076923076,0.106612,0.0,0.021221533543464538,0.220621,0.130115,0.0,0.016970846153846156,0.03393024303308221,0.199889,0.106612,0.0,0.016657416666666668,0.029069905777448304,6,5,0,0,2,3,0,11,25,0,0,0.9285714285714286,254.92592592592592,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.92857142857143,393.84615384615387,0,14,13,1763,5120
192.168.10.50,44.219.110.234,37168,443,6,2026-05-31 03:11:29,0.573737,13870.46678181815,48.8028486919965,24.40142434599825,24.40142434599825,14,14,1872,6086,583,66,133.71428571428572,134.9076025451857,2842,66,434.7142857142857,778.2687222814704,2842,66,284.2142857142857,578.4473897020032,334601.3826530612,280,280,20,5,0.021249518518518515,0.11496,0.0,0.04357007291399842,0.5737369999999999,0.116744,0.0,0.044133615384615396,0.05497678784379187,0.461749,0.115877,0.0,0.035519153846153846,0.05232497284772151,5,6,0,0,2,3,0,11,26,0,0,1.0,284.2142857142857,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.71428571428572,434.7142857142857,0,14,14,1872,6086
192.168.10.50,199.232.81.140,51516,443,6,2026-05-31 03:11:30,0.101053,164250.44283692716,366.1444984315161,168.2285533333993,197.91594509811682,17,20,1898,14700,583,54,111.6470588235294,121.06291080963824,2842,66,735.0,795.6132854597138,2842,54,448.5945945945946,667.3829266482567,445399.9707815923,340,400,20,6,0.002807027777777778,0.024514,0.0,0.006495637401304694,0.101053,0.030148,0.0,0.0063158125,0.010074453962986965,0.078352,0.026227,0.0,0.004123789473684211,0.007761453801548612,6,8,0,0,2,3,2,14,33,0,0,1.1764705882352942,448.5945945945946,64240,65535,0,0,0,0,0,0,0,0,0,0,9502.0,7.0,0,5645870.469399881164587046940,111.6470588235294,735.0,0,17,20,1898,14700
192.168.10.50,192.168.50.100,43366,8080,6,2026-05-31 03:11:30,0.011642,71035.90448376568,1030.7507301151006,601.2712592338087,429.4794708812919,7,5,487,340,75,66,69.57142857142857,4.135461378894322,74,66,68.0,3.0983866769659336,75,66,68.91666666666667,3.8179037296517686,14.576388888888886,140,100,20,1,0.0010583636363636366,0.005998,0.0,0.001842943508862793,0.008424,0.006049,0.0,0.001404,0.0021735311515289277,0.009847999999999999,0.006167,0.0,0.0024619999999999998,0.0024692680089451607,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,68.91666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.57142857142857,68.0,0,7,5,487,340
192.168.10.50,172.67.167.151,37340,443,6,2026-05-31 03:11:30,0.341359,107265.37164685858,152.33229532544914,58.58934435594198,93.74295096950716,20,32,2202,34414,583,66,110.1,114.06967169234774,2842,66,1075.4375,905.721326398882,2842,66,704.1538461538462,854.6263552574256,730386.2071005915,400,640,20,6,0.006693313725490197,0.096014,0.0,0.01833130958330122,0.341359,0.163794,0.0,0.01796626315789474,0.03742180183408724,0.28196,0.096014,0.0,0.009095483870967744,0.022216456099130182,6,16,0,0,2,3,0,22,50,0,0,1.6,704.1538461538462,64240,65535,0,0,0,0,0,0,0,0,0,0,28880.0,19.0,0,3884853.376378800107613666936,110.1,1075.4375,0,20,32,2202,34414
192.168.10.50,192.168.10.1,39490,53,17,2026-05-31 03:11:30,0.003319,98824.94727327509,903.8867128653209,602.591141910214,301.295570955107,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0016595,0.003319,0.0,0.0016595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,192.168.10.1,45331,53,17,2026-05-31 03:11:30,0.05841,4434.1722307824,51.36106831022086,34.2407122068139,17.12035610340695,2,1,162,97,81,81,81.0,0.0,97,97,97.0,0.0,97,81,86.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.029205,0.05841,0.0,0.029205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,86.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,97.0,0,2,1,162,97
192.168.10.50,192.168.10.1,55053,53,17,2026-05-31 03:11:30,0.003054,107072.69155206287,982.3182711198428,654.8788474132285,327.43942370661426,2,1,162,165,81,81,81.0,0.0,165,165,165.0,0.0,165,81,109.0,39.59797974644666,1568.0,40,20,20,2,0.001527,0.003054,0.0,0.001527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,165.0,0,2,1,162,165
192.168.10.50,192.168.10.1,43849,53,17,2026-05-31 03:11:30,0.057206,6852.428066985981,52.442051533055974,34.96136768870398,17.48068384435199,2,1,188,204,94,94,94.0,0.0,204,204,204.0,0.0,204,94,130.66666666666666,51.85449728701348,2688.8888888888887,40,20,20,2,0.028603,0.057206,0.0,0.028603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,130.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,204.0,0,2,1,188,204
192.168.10.50,192.168.10.1,49717,53,17,2026-05-31 03:11:30,0.006915,60448.30079537238,433.8394793926247,289.22631959508317,144.61315979754158,2,1,188,230,94,94,94.0,0.0,230,230,230.0,0.0,230,94,139.33333333333334,64.1110148275803,4110.222222222223,40,20,20,2,0.0034575,0.006915,0.0,0.0034575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,139.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,230.0,0,2,1,188,230
192.168.10.50,172.67.167.151,37344,443,6,2026-05-31 03:11:30,0.247771,28352.79350690759,117.0435603843872,64.57575745345501,52.467802930932194,16,13,1896,5129,583,66,118.5,124.00756025339746,2842,66,394.53846153846155,745.6094683478349,2842,66,242.24137931034483,525.8719953839832,276541.35552913207,320,260,20,6,0.008848964285714285,0.054119,0.0,0.015181139095888837,0.247771,0.054158,0.0,0.016518066666666668,0.02034135350287411,0.193632,0.06087,0.0,0.016136,0.01974073820385989,6,6,0,0,2,3,0,12,27,0,0,0.8125,242.24137931034483,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5,394.53846153846155,0,16,13,1896,5129
192.168.10.50,104.21.59.19,54388,443,6,2026-05-31 03:11:30,0.129353,103692.99513733736,301.500545020216,146.88488090728472,154.61566411293128,19,20,2093,11320,583,66,110.15789473684211,115.3773046906242,1454,66,566.0,614.1345129529849,1454,66,343.9230769230769,501.8118650739478,251815.147928994,380,400,20,6,0.0034039473684210515,0.048854,-3e-06,0.008557565686041452,0.129353,0.048934,0.0,0.0071862777777777775,0.011597092450770943,0.080482,0.031073,0.0,0.004235894736842105,0.007966469844190296,6,9,0,0,2,3,0,15,37,0,0,1.0526315789473684,343.9230769230769,64240,65535,0,0,0,0,0,0,0,0,0,0,6590.0,10.0,0,1129778.844505400308589062232,110.15789473684211,566.0,0,19,20,2093,11320
192.168.10.50,44.219.110.234,37170,443,6,2026-05-31 03:11:30,0.580954,14021.76420164075,49.91789367144387,25.81960017488476,24.09829349655911,15,14,2004,6142,583,66,133.6,132.42597932430027,2842,66,438.7142857142857,767.4927108608197,2842,66,280.8965517241379,562.7461818266947,316683.26516052336,300,280,20,6,0.020748357142857145,0.115915,0.0,0.04348158922727632,0.580954,0.116249,0.0,0.04149671428571428,0.05459264666657245,0.467919,0.117573,0.0,0.03599376923076923,0.053245169065304875,6,6,0,0,2,3,0,12,27,0,0,0.9333333333333333,280.8965517241379,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.6,438.7142857142857,0,15,14,2004,6142
192.168.10.50,34.160.111.145,47844,443,6,2026-05-31 03:11:30,0.26725,27012.16089803555,119.73807296538821,63.61085126286249,56.12722170252573,17,15,2037,5182,583,66,119.82352941176471,121.24512618178666,1454,66,345.46666666666664,474.8436748610594,1454,66,225.59375,355.2191981170746,126180.6787109375,340,300,20,7,0.008620967741935482,0.077562,0.0,0.018083985916049112,0.26725,0.11389,0.0,0.016703125,0.029351503117121192,0.21707600000000002,0.077562,0.0,0.015505428571428573,0.023095077656487405,7,7,0,0,2,3,0,14,30,0,0,0.8823529411764706,225.59375,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.82352941176471,345.46666666666664,0,17,15,2037,5182
192.168.10.50,192.168.10.1,39769,53,17,2026-05-31 03:11:30,0.002497,131357.62915498597,1201.4417300760913,800.9611533840608,400.4805766920304,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0012485,0.002497,0.0,0.0012485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,192.168.10.1,55846,53,17,2026-05-31 03:11:30,0.096746,2708.122299629959,31.009033965228536,20.672689310152357,10.336344655076179,2,1,164,98,82,82,82.0,0.0,98,98,98.0,0.0,98,82,87.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.048373,0.096746,0.0,0.048373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,98.0,0,2,1,164,98
192.168.10.50,192.168.10.1,58848,53,17,2026-05-31 03:11:30,0.001172,274744.02730375424,2559.726962457338,1706.4846416382252,853.2423208191126,2,1,174,148,87,87,87.0,0.0,148,148,148.0,0.0,148,87,107.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.000586,0.001172,0.0,0.000586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,107.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,148.0,0,2,1,174,148
192.168.10.50,98.80.163.107,38766,443,6,2026-05-31 03:11:30,0.617654,12636.5246561991,42.09476503025966,22.666411939370583,19.428353090889072,14,12,1892,5913,583,66,135.14285714285714,133.36997795759044,4230,66,492.75,1140.5118825188392,4230,66,300.1923076923077,801.0702945833813,641713.6168639053,280,240,20,6,0.02470608,0.116518,-2e-06,0.044808155679001115,0.617654,0.157601,0.0,0.047511846153846155,0.059546677802887936,0.504286,0.120882,0.0,0.04584418181818182,0.053766049797953665,6,6,0,0,2,3,0,12,24,0,0,0.8571428571428571,300.1923076923077,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.14285714285714,492.75,0,14,12,1892,5913
192.168.10.50,140.82.121.3,49372,443,6,2026-05-31 03:11:30,0.175766,35040.906659991124,164.99209175836054,91.03011959081961,73.96197216754094,16,13,1832,4327,583,54,114.5,124.2331477505098,1454,66,332.84615384615387,485.08823085700226,1454,54,212.3793103448276,354.669580449291,125790.5112960761,320,260,20,6,0.006277357142857143,0.043946,0.0,0.014088407547682308,0.175766,0.043997,0.0,0.011717733333333332,0.017754602406011673,0.133117,0.045913,0.0,0.011093083333333335,0.018459062157733134,6,7,0,0,2,3,2,13,25,0,0,0.8125,212.3793103448276,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.5,332.84615384615387,0,16,13,1832,4327
192.168.10.50,196.203.56.90,58994,80,6,2026-05-31 03:11:30,0.031248,40386.58474142345,416.02662570404505,256.0163850486431,160.01024065540193,8,5,724,538,246,66,90.5,58.870620856247136,258,66,107.6,75.28505827851899,258,66,97.07692307692308,66.19605093782644,4381.917159763313,160,100,20,1,0.002604,0.009986,0.0,0.0038397308065366595,0.031248,0.009997,0.0,0.004464,0.0041569387775140495,0.024113,0.010261,0.0,0.00602825,0.004215150612670917,1,1,0,0,2,4,0,2,11,0,0,0.625,97.07692307692308,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5,107.6,0,8,5,724,538
192.168.10.50,192.168.10.1,46964,53,17,2026-05-31 03:11:30,0.001548,195736.43410852714,1937.9844961240312,1291.9896640826873,645.9948320413437,2,1,164,139,82,82,82.0,0.0,139,139,139.0,0.0,139,82,101.0,26.870057685088806,722.0,40,20,20,2,0.000774,0.001548,0.0,0.000774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,139.0,0,2,1,164,139
192.168.10.1,192.168.10.50,58018,9995,17,2026-05-31 03:11:31,49.105495,631.6604689556638,0.46837935347154125,0.46837935347154125,0.0,23,0,31018,0,1466,294,1348.608695652174,288.2549805943153,0,0,0,0.0,1466,294,1348.608695652174,288.2549805943153,83090.9338374291,460,0,20,23,2.2320679545454545,26.003243,0.0,7.071192075694943,49.105495000000005,26.003243,0.0,2.2320679545454545,7.071192075694943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1348.608695652174,0,0,0,0,0,0,0,0,0,0,9546.666666666666,7.333333333333333,0,0,5577409.931840311587147030185,0,1348.608695652174,0,0,23,0,31018,0
192.168.10.50,146.190.62.39,36076,80,6,2026-05-31 03:11:31,0.516182,13917.571709203343,32.93412013592105,19.37301184465944,13.561108291261608,10,7,766,6418,156,66,76.6,26.654080363051353,2842,66,916.8571428571429,974.5650207101816,2842,66,422.5882352941176,750.0091810280043,562513.7716262977,200,140,20,1,0.032261375,0.172646,0.0,0.06686696968036143,0.516182,0.17268,0.0,0.05735355555555556,0.08070514208333543,0.345085,0.173427,0.0,0.057514166666666665,0.08109484507952537,1,3,0,0,2,3,0,4,15,0,0,0.7,422.5882352941176,64240,65160,0,0,0,0,0,0,0,0,0,0,5948.0,4.0,0,8558273.381294964028776978417,76.6,916.8571428571429,0,10,7,766,6418
192.168.10.50,199.232.83.19,36740,443,6,2026-05-31 03:11:31,0.132787,459668.49164451344,579.8760420824328,225.92573068146734,353.95031140096546,30,47,2781,58257,583,54,92.7,93.73798589686042,2842,66,1239.5106382978724,761.6799146885903,2842,54,792.7012987012987,818.7257927807987,670311.9237645472,600,940,20,6,0.0017471973684210528,0.022755,0.0,0.004645976655071219,0.132787,0.022869,0.0,0.004578862068965519,0.0073869259376659,0.110025,0.025682,0.0,0.0023918478260869565,0.005800392389153293,6,22,0,0,2,3,2,28,73,0,0,1.5666666666666667,792.7012987012987,64240,65535,0,0,0,0,0,0,0,0,0,0,51712.0,33.0,0,1838387.429343382274520957019,92.7,1239.5106382978724,0,30,47,2781,58257
